Gene,Log_Tom2d
PITG_04283,-0.071784791
PITG_04284,0.129621129
PITG_04286,-0.139853277
PITG_04288,1.025271802
PITG_04289,-0.805803261
PITG_04290,0.25381564
PITG_04291,0.474312422
PITG_04292,1.077810045
PITG_04293,0.590639135
PITG_04294,0.182269889
PITG_04295,0.174633379
PITG_04296,0.127310425
PITG_04297,0.332523611
PITG_04300,0.720040817
PITG_04301,-0.066440574
PITG_04303,0.270389783
PITG_04304,0.01664813
PITG_04305,0.058305035
PITG_04307,2.067796105
PITG_04309,1.535546473
PITG_04310,-0.060220691
PITG_04314,0.997729947
PITG_04315,0.35189658
PITG_04316,
PITG_04317,0.536497324
PITG_04318,-0.611835305
PITG_04319,-0.480002438
PITG_04320,-0.510025694
PITG_04321,-1.317213675
PITG_04324,-0.074715305
PITG_04325,1.000266882
PITG_04326,0.218822807
PITG_04328,0.263427396
PITG_04329,0.081236662
PITG_04331,0.400978519
PITG_04333,-0.30192835
PITG_04334,0.892089307
PITG_04335,0.597211335
PITG_04336,0.871305978
PITG_04337,-0.527218667
PITG_04339,0.62950894
PITG_04340,0.06774445
PITG_04341,0.238765191
PITG_04342,0.232946047
PITG_04343,0.54113919
PITG_04344,0.150869698
PITG_04345,-0.102585011
PITG_04347,-0.093668336
PITG_04348,-0.657107694
PITG_04350,0.214586386
PITG_04351,-0.166991344
PITG_04352,-0.191924995
PITG_04353,0.680982168
PITG_04354,0.166983243
PITG_04355,0.229439063
PITG_04356,-0.424770463
PITG_04358,0.314760341
PITG_04359,0.276620144
PITG_04360,0.008933811
PITG_04365,0.124187527
PITG_04367,0.996461531
PITG_04371,0.325762248
PITG_04372,0.358804943
PITG_04373,0.525285041
PITG_04374,0.245973389
PITG_04375,-0.130224957
PITG_04376,0.029099712
PITG_04377,0.060933137
PITG_04378,0.745544203
PITG_04379,0.19594873
PITG_04380,-0.627377187
PITG_04381,0.094571114
PITG_04382,0.661282267
PITG_04383,-0.646329379
PITG_04384,1.268073862
PITG_04385,-0.367984703
PITG_04386,0.478288464
PITG_04387,0.437049901
PITG_04388,0.530347862
PITG_04390,0.373704948
PITG_04391,0.191647866
PITG_04392,0.311391451
PITG_04393,0.11927313
PITG_04394,-0.229832997
PITG_04395,0.540157437
PITG_04396,1.23872044
PITG_04397,0.021289175
PITG_04398,0.592316527
PITG_04399,0.12888253
PITG_04400,-0.191421965
PITG_04401,-0.301591932
PITG_04402,0.741134086
PITG_04403,0.332883181
PITG_04404,0.21391242
PITG_04405,-0.659208352
PITG_04407,0.158665838
PITG_04410,-0.139724764
PITG_04414,0.754396465
PITG_04415,-0.144949504
PITG_04418,-0.074777864
PITG_04419,0.554457036
PITG_04420,0.773979583
PITG_04421,-0.546311758
PITG_04424,-0.055396273
PITG_04425,-0.388485248
PITG_04426,0.182895061
PITG_04427,0.742451825
PITG_04428,-0.023369683
PITG_04429,0.031784582
PITG_04430,0.674119457
PITG_04432,0.586836576
PITG_04434,0.272673972
PITG_04435,-0.657415252
PITG_04436,0.109849595
PITG_04437,0.44675845
PITG_04439,0.483851212
PITG_04440,0.903179175
PITG_04441,0.409750852
PITG_04442,0.822111282
PITG_04443,-0.093551924
PITG_04444,0.159433826
PITG_04445,-0.604410136
PITG_04446,-0.097273883
PITG_04447,1.828473495
PITG_04448,0.565176796
PITG_04449,-0.484215237
PITG_04450,-0.935321465
PITG_04452,-0.05983339
PITG_04453,-0.236467785
PITG_04454,0.546471956
PITG_04456,0.434668771
PITG_04457,-0.890341615
PITG_04458,0.283256708
PITG_04462,1.295273629
PITG_04464,-0.167824297
PITG_04465,0.666417934
PITG_04466,-0.529595752
PITG_04467,0.113793361
PITG_04468,-0.483047584
PITG_04470,-1.271628284
PITG_04471,
PITG_04472,0.038493293
PITG_04473,-0.012454744
PITG_04474,0.186124492
PITG_04475,1.65870248
PITG_04476,0.307213293
PITG_04477,0.302674734
PITG_04478,0.064248914
PITG_04479,0.220870847
PITG_04480,0.334158864
PITG_04481,-0.513034327
PITG_04482,0.210021847
PITG_04483,-0.470283093
PITG_04484,-0.0539261
PITG_04485,-0.663746268
PITG_04486,-0.336539166
PITG_04487,0.670564516
PITG_04488,-0.525855785
PITG_04489,-0.032448767
PITG_04490,-0.059394749
PITG_04491,0.438428475
PITG_04494,0.194341757
PITG_04497,-0.91797839
PITG_04498,0.416705918
PITG_04499,-0.341242615
PITG_04500,0.100273079
PITG_04501,-0.467781051
PITG_04504,-0.692252812
PITG_04505,-0.759280587
PITG_04506,-0.561113972
PITG_04508,-0.287617963
PITG_04509,0.652152051
PITG_04511,0.192656601
PITG_04512,-0.253559733
PITG_04513,0.150791265
PITG_04515,-0.44703294
PITG_04519,-0.565753119
PITG_04521,-1.149527083
PITG_04522,-1.140834841
PITG_04523,-0.528052334
PITG_04524,-0.110830191
PITG_04525,-0.832492845
PITG_04527,-0.169361407
PITG_04529,-0.331063388
PITG_04530,-0.842311143
PITG_04532,-0.281113123
PITG_04533,-0.783780488
PITG_04534,-0.785482713
PITG_04535,-0.330838348
PITG_04536,0.183376416
PITG_04538,-0.345608076
PITG_04539,-1.026523143
PITG_04540,0.362908767
PITG_04545,0.000696567
PITG_04546,-0.825271717
PITG_04547,-0.311774066
PITG_04549,-0.30793032
PITG_04552,-0.200889712
PITG_04553,-1.360843495
PITG_04554,0.457223016
PITG_04555,-0.137513826
PITG_04558,0.258786393
PITG_04560,-0.132245659
PITG_04561,-0.146537782
PITG_04562,-0.157286594
PITG_04564,-0.824556198
PITG_04565,-0.451986901
PITG_04566,-0.518960504
PITG_04567,-0.178983536
PITG_04568,-1.029256437
PITG_04569,0.141103715
PITG_04570,-0.150950493
PITG_04571,-0.362802714
PITG_04572,-1.42270195
PITG_04573,-0.318693827
PITG_04574,-0.376034942
PITG_04575,-0.316211623
PITG_04576,0.060155985
PITG_04577,-0.592866671
PITG_04578,
PITG_04579,0.097734753
PITG_04581,0.23855219
PITG_04582,0.428304008
PITG_04583,-0.026179374
PITG_04584,0.237467348
PITG_04588,-0.224562857
PITG_04589,-0.728632861
PITG_04590,-0.133762985
PITG_04591,-0.179957356
PITG_04592,-0.355234667
PITG_04593,-0.185832833
PITG_04594,-0.19127852
PITG_04596,-0.05677025
PITG_04597,
PITG_04598,0.078652746
PITG_04599,-0.685638105
PITG_04600,-0.046065467
PITG_04601,-0.382601315
PITG_04602,0.273756515
PITG_04603,-1.418032369
PITG_04607,-0.692603396
PITG_04608,-0.179231469
PITG_04609,-0.169889304
PITG_04610,-0.299690887
PITG_04611,-1.230194408
PITG_04612,-0.102614104
PITG_04613,0.194220843
PITG_04614,-0.030854928
PITG_04615,-0.337317059
PITG_04618,-0.822408022
PITG_04619,-0.562335876
PITG_04620,0.33583572
PITG_04624,0.489453911
PITG_04626,-0.561431464
PITG_04627,0.128957752
PITG_04628,-0.889819192
PITG_04629,-0.041582122
PITG_04631,-0.207428056
PITG_04633,-0.269492821
PITG_04634,-0.041099336
PITG_04636,0.556705699
PITG_04637,
PITG_04638,-0.187716563
PITG_04639,0.375341643
PITG_04640,0.025252031
PITG_04641,0.11543184
PITG_04642,0.460538777
PITG_04643,0.033627333
PITG_04644,-0.50439637
PITG_04645,-0.085757995
PITG_04646,0.029138017
PITG_04647,-0.656806185
PITG_04648,-0.038124077
PITG_04650,-0.406252281
PITG_04651,-0.842528095
PITG_04652,
PITG_04657,-0.598211678
PITG_04658,-1.272172959
PITG_04659,-0.290099311
PITG_04660,0.526848953
PITG_04661,-1.118520633
PITG_04662,-0.82902555
PITG_04663,-0.161320882
PITG_04664,0.726052827
PITG_04665,-0.462447821
PITG_04666,0.74987804
PITG_04667,-0.184279931
PITG_04668,-0.603267386
PITG_04669,0.425778582
PITG_04670,0.231254418
PITG_04671,0.247337315
PITG_04673,-0.220529416
PITG_04674,0.323714277
PITG_04675,-0.176877855
PITG_04676,-0.420280054
PITG_04677,-0.445830151
PITG_04678,0.234366201
PITG_04679,0.347325941
PITG_04680,-0.521864236
PITG_04681,-1.329068739
PITG_04682,-0.905878115
PITG_04683,-0.372822113
PITG_04685,-1.301142057
PITG_04686,-1.06131314
PITG_04687,0.00917314
PITG_04690,-0.030850814
PITG_04691,-0.406041932
PITG_04692,0.355666345
PITG_04693,0.19910919
PITG_04694,-0.243752877
PITG_04695,-0.112103051
PITG_04697,0.575543917
PITG_04698,-0.730525649
PITG_04699,0.176773039
PITG_04700,-0.184394622
PITG_04701,-0.537510828
PITG_04702,-0.057531041
PITG_04703,0.591786094
PITG_04704,-1.030738672
PITG_04705,-0.627105633
PITG_04706,0.11589552
PITG_04707,-0.707885004
PITG_04708,-0.247910303
PITG_04709,-0.151871807
PITG_04710,0.123907551
PITG_04711,0.051910838
PITG_04712,-1.204146105
PITG_04714,0.13841759
PITG_04715,0.01492922
PITG_04717,0.034625994
PITG_04718,-0.451566987
PITG_04719,-0.605938516
PITG_04720,0.405903858
PITG_04721,0.679528025
PITG_04722,0.583207724
PITG_04723,-0.128315451
PITG_04724,-0.043496185
PITG_04725,-0.894917033
PITG_04726,-1.375822156
PITG_04728,-0.134721791
PITG_04729,0.381627574
PITG_04731,-0.227893731
PITG_04732,-0.025136231
PITG_04733,0.193941074
PITG_04734,-0.166237621
PITG_04735,0.043250692
PITG_04736,-1.02002726
PITG_04738,-0.254528555
PITG_04739,
PITG_04740,0.37312586
PITG_04741,-0.000411043
PITG_04742,-0.201450454
PITG_04743,0.288531829
PITG_04744,-0.349669433
PITG_04745,-0.032848213
PITG_04746,0.128357247
PITG_04747,
PITG_04748,-0.165474252
PITG_04749,0.336721237
PITG_04750,-0.239568208
PITG_04751,-0.172470645
PITG_04752,0.364844107
PITG_04753,0.070805402
PITG_04754,0.064113151
PITG_04755,-0.801795196
PITG_04756,0.097821313
PITG_04757,0.700266247
PITG_04758,-0.053599134
PITG_04759,0.040179163
PITG_04760,-0.282558612
PITG_04761,-0.102940639
PITG_04762,-0.351200427
PITG_04763,0.200031098
PITG_04764,-0.500949505
PITG_04765,-0.767296741
PITG_04766,-0.67080126
PITG_04767,0.347596691
PITG_04768,-0.341706633
PITG_04769,-0.495974167
PITG_04770,-0.361451086
PITG_04771,0.042106197
PITG_04773,0.145751784
PITG_04774,-0.296066586
PITG_04777,-0.406918823
PITG_04778,0.388596133
PITG_04779,-0.589620341
PITG_04780,-0.400641203
PITG_04781,0.084370096
PITG_04782,-0.213786668
PITG_04783,0.294057849
PITG_04786,-0.298594989
PITG_04787,0.613103545
PITG_04788,-0.026486616
PITG_04789,-0.211289849
PITG_04791,0.2348073
PITG_04792,-0.389703858
PITG_04793,-0.102647484
PITG_04794,-0.895205597
PITG_04795,-0.298091123
PITG_04796,-0.178072823
PITG_04798,-0.714141386
PITG_04799,-0.267907803
PITG_04800,-0.44556974
PITG_04802,-0.884106844
PITG_04804,-0.368202968
PITG_04805,-0.225728656
PITG_04806,-0.335084054
PITG_04807,0.197927423
PITG_04808,-0.401411153
PITG_04809,-0.169119303
PITG_04810,0.637931226
PITG_04811,-0.043458363
PITG_04812,0.184132418
PITG_04813,-0.465984713
PITG_04814,
PITG_04815,-0.380319868
PITG_04817,-0.122574033
PITG_04818,-0.410390504
PITG_04819,-0.074394076
PITG_04820,-0.894107777
PITG_04821,0.351038373
PITG_04822,-0.75848824
PITG_04823,0.50081049
PITG_04824,-1.101249704
PITG_04827,0.584757774
PITG_04828,-0.204254538
PITG_04830,0.128364657
PITG_04831,-0.011899513
PITG_04832,0.313006347
PITG_04833,0.398826303
PITG_04834,-0.837851553
PITG_04835,-0.406478542
PITG_04836,0.24613693
PITG_04837,-0.328704509
PITG_04838,-0.036261548
PITG_04839,0.499578691
PITG_04840,-0.393366971
PITG_04841,-0.323749084
PITG_04842,-0.941924086
PITG_04843,-0.488327914
PITG_04844,-0.048525364
PITG_04845,0.072047182
PITG_04846,-0.051320629
PITG_04847,0.569898215
PITG_04848,0.013445955
PITG_04849,-0.331073864
PITG_04850,-0.335785837
PITG_04851,-0.692465439
PITG_04852,0.026369775
PITG_04853,-0.511213962
PITG_04854,-0.393213348
PITG_04855,0.108082265
PITG_04856,-0.587393685
PITG_04857,-0.50471337
PITG_04858,0.247963604
PITG_04859,-0.066827163
PITG_04860,-0.084948119
PITG_04861,-0.094203076
PITG_04862,-0.713604368
PITG_04863,0.201738121
PITG_04864,-0.170341419
PITG_04865,-0.423461664
PITG_04866,0.432650045
PITG_04867,-0.139206461
PITG_04868,-0.599261811
PITG_04869,0.135474237
PITG_04870,0.293763931
PITG_04871,0.390285133
PITG_04872,0.562640752
PITG_04873,0.880221691
PITG_04874,0.250875302
PITG_04875,-1.230665725
PITG_04876,0.380686483
PITG_04877,0.036330536
PITG_04878,0.384203528
PITG_04879,-0.019740798
PITG_04880,-0.474718981
PITG_04881,0.414822402
PITG_04882,-0.512038201
PITG_04883,0.24372027
PITG_04884,-0.734153987
PITG_04885,-0.156219741
PITG_04887,0.526439636
PITG_04888,0.301832657
PITG_04889,-0.441654058
PITG_04890,-0.382334624
PITG_04891,0.011393865
PITG_04892,0.114665671
PITG_04893,0.206461805
PITG_04894,-0.010654821
PITG_04895,-0.619070509
PITG_04896,0.482397354
PITG_04899,-0.17325525
PITG_04900,0.270232216
PITG_04901,0.679456682
PITG_04902,-0.916939201
PITG_04903,-0.2621449
PITG_04904,0.336268288
PITG_04905,-0.448455716
PITG_04906,-0.455676832
PITG_04907,-0.650046829
PITG_04908,-0.938936521
PITG_04909,0.020015528
PITG_04910,-0.225058726
PITG_04911,0.093907186
PITG_04912,0.228081132
PITG_04913,0.265867455
PITG_04914,-0.029455336
PITG_04915,0.082777438
PITG_04916,-0.18352919
PITG_04917,0.099376926
PITG_04918,-0.410295159
PITG_04919,-0.438118392
PITG_04920,0.275347204
PITG_04921,-0.137961922
PITG_04922,0.680555404
PITG_04923,1.251917003
PITG_04924,0.562242292
PITG_04925,-0.138812597
PITG_04926,0.416020846
PITG_04927,0.111482132
PITG_04928,-0.38944991
PITG_04930,0.290710756
PITG_04931,0.148550031
PITG_04933,0.137116005
PITG_04934,-0.692755428
PITG_04935,0.191596601
PITG_04936,0.745368364
PITG_04937,0.110781572
PITG_04938,0.751233824
PITG_04939,0.380885237
PITG_04940,0.008106825
PITG_04941,0.202619509
PITG_04942,0.178383263
PITG_04947,0.938786387
PITG_04948,-0.268243045
PITG_04949,1.84942789
PITG_04952,-0.239806137
PITG_04953,0.451119076
PITG_04954,0.049981342
PITG_04956,0.089975041
PITG_04957,0.254655995
PITG_04958,-0.644710834
PITG_04959,-0.739042014
PITG_04960,-0.207339807
PITG_04961,0.069647117
PITG_04963,0.10563141
PITG_04965,0.444247398
PITG_04966,0.499749233
PITG_04967,0.569266045
PITG_04969,0.798249701
PITG_04970,0.200392684
PITG_04971,-0.263321737
PITG_04972,0.536097465
PITG_04973,-0.875197972
PITG_04974,0.19604804
PITG_04975,-0.171682985
PITG_04976,0.077643525
PITG_04977,-1.338015259
PITG_04978,-0.927559823
PITG_04979,0.604284671
PITG_04980,0.152496853
PITG_04981,-0.125897504
PITG_04982,-0.00547136
PITG_04983,0.822390129
PITG_04985,0.143746966
PITG_04988,-0.071717368
PITG_04989,0.106302252
PITG_04990,-0.338395347
PITG_04991,0.303533768
PITG_04992,0.425787302
PITG_04993,-0.228472639
PITG_04994,-0.198764942
PITG_04995,0.023894262
PITG_04996,-0.137455514
PITG_04998,0.610592745
PITG_04999,0.065730892
PITG_05000,-0.314621698
PITG_05001,0.647152203
PITG_05002,-0.787116861
PITG_05003,0.35206287
PITG_05004,-0.054717775
PITG_05005,0.39422858
PITG_05006,-0.082079356
PITG_05007,-1.096245644
PITG_05008,0.086492739
PITG_05009,-0.122411523
PITG_05010,0.221266277
PITG_05011,-1.049915146
PITG_05012,0.766129426
PITG_05014,0.283024753
PITG_05016,-0.306063136
PITG_05017,0.231435277
PITG_05019,0.055141051
PITG_05020,
PITG_05021,-0.336801961
PITG_05027,
PITG_05028,0.235474791
PITG_05029,-0.159793347
PITG_05030,0.097325324
PITG_05032,0.138131463
PITG_05033,
PITG_05034,0.109519502
PITG_05035,-0.017078224
PITG_05036,0.199832373
PITG_05038,-0.011563403
PITG_05039,-1.277267066
PITG_05041,-0.17360346
PITG_05042,0.315060701
PITG_05043,0.099891535
PITG_05045,-0.721446491
PITG_05048,
PITG_05049,
PITG_05051,-0.333093349
PITG_05052,0.050181772
PITG_05053,-0.083741338
PITG_05054,0.133761724
PITG_05055,-0.094250309
PITG_05056,-0.5318609
PITG_05058,-0.548760825
PITG_05059,-0.213205007
PITG_05060,-0.45317953
PITG_05062,-0.122706587
PITG_05063,-0.492721388
PITG_05065,-0.081959176
PITG_05066,-0.562234108
PITG_05067,
PITG_05068,0.33271712
PITG_05070,-0.672666669
PITG_05071,-0.548766093
PITG_05072,0.576200566
PITG_05074,1.029388862
PITG_05075,0.338774592
PITG_05076,0.394894613
PITG_05079,-0.140953946
PITG_05080,-0.135844938
PITG_05081,-0.061905292
PITG_05082,-0.073769422
PITG_05083,0.211249606
PITG_05084,0.076085123
PITG_05086,0.151717577
PITG_05088,0.100228854
PITG_05090,0.700515069
PITG_05091,0.315348649
PITG_05092,-0.053293697
PITG_05095,0.795548642
PITG_05096,1.936265215
PITG_05097,4.76E-05
PITG_05099,0.63399558
PITG_05100,0.496081478
PITG_05101,0.284964406
PITG_05102,0.217234191
PITG_05103,0.401601844
PITG_05104,0.17815786
PITG_05105,0.359509181
PITG_05106,
PITG_05107,0.186760508
PITG_05110,0.584887797
PITG_05111,0.686294309
PITG_05112,-0.588073848
PITG_05113,-0.019942893
PITG_05114,0.325936398
PITG_05115,-0.794174108
PITG_05116,-0.253995104
PITG_05117,1.022861786
PITG_05118,0.623723036
PITG_05119,0.479689359
PITG_05121,0.832258822
PITG_05122,-0.188233747
PITG_05125,0.257758858
PITG_05126,0.125931455
PITG_05127,0.33127962
PITG_05128,-0.263719245
PITG_05129,0.282537991
PITG_05131,0.1259813
PITG_05133,0.523193081
PITG_05134,-0.208120651
PITG_05135,0.075017074
PITG_05136,0.515397066
PITG_05137,0.291391366
PITG_05138,-0.147936814
PITG_05139,-0.491548701
PITG_05140,0.704829237
PITG_05141,-0.242914566
PITG_05142,0.233996284
PITG_05143,0.537172409
PITG_05146,0.130178903
PITG_05147,0.541725778
PITG_05148,-0.534525453
PITG_05149,0.689615106
PITG_05150,0.992602603
PITG_05151,-0.231861258
PITG_05154,0.427222633
PITG_05155,0.403939222
PITG_05156,-0.673686666
PITG_05159,0.116059641
PITG_05161,0.11753746
PITG_05162,-0.312794521
PITG_05167,-0.045381524
PITG_05168,-0.441210498
PITG_05169,0.500513541
PITG_05170,-0.15742139
PITG_05171,-0.094647382
PITG_05172,0.931200033
PITG_05173,0.390682673
PITG_05174,-0.19346544
PITG_05175,-0.386084513
PITG_05176,0.019647399
PITG_05177,-0.564809772
PITG_05180,0.122570322
PITG_05182,0.850610462
PITG_05183,0.555164249
PITG_05185,-1.318845488
PITG_05186,0.577277127
PITG_05187,-0.211765881
PITG_05188,-0.252599956
PITG_05189,-0.495540509
PITG_05190,0.204032024
PITG_05191,0.784401634
PITG_05192,0.657142787
PITG_05193,0.26332719
PITG_05194,0.328975428
PITG_05195,-0.161315901
PITG_05196,-0.679050479
PITG_05197,-0.18886754
PITG_05198,-0.256894087
PITG_05199,0.596648035
PITG_05200,0.243866162
PITG_05201,-0.036105763
PITG_05202,-0.009077962
PITG_05203,0.327307972
PITG_05204,0.042389773
PITG_05205,-0.167901183
PITG_05206,0.319758414
PITG_05208,0.096837335
PITG_05209,0.100784023
PITG_05210,-0.008483316
PITG_05211,0.255960001
PITG_05212,0.071305602
PITG_05216,
PITG_05217,0.236402045
PITG_05218,-0.301098496
PITG_05219,-0.012009911
PITG_05221,0.222305622
PITG_05222,0.107671324
PITG_05223,0.298156103
PITG_05224,0.115903025
PITG_05225,-0.940490801
PITG_05226,-0.366193586
PITG_05227,-0.341346291
PITG_05228,-0.252405746
PITG_05231,-0.337547478
PITG_05233,-0.150048192
PITG_05234,-0.083057028
PITG_05235,-0.287079264
PITG_05236,0.257953221
PITG_05238,-0.295500939
PITG_05239,-0.488500909
PITG_05240,-1.304886439
PITG_05243,0.043084254
PITG_05244,0.101943775
PITG_05245,-0.4965913
PITG_05246,-0.154780347
PITG_05247,0.366813193
PITG_05248,-0.151632796
PITG_05249,0.011446774
PITG_05250,-0.110986508
PITG_05251,-0.412880091
PITG_05253,-0.602505241
PITG_05254,-0.417119794
PITG_05255,-0.121389242
PITG_05256,0.422327331
PITG_05258,0.870193772
PITG_05259,0.003031221
PITG_05260,-0.161678261
PITG_05261,-0.125202263
PITG_05262,-0.030151238
PITG_05263,-0.166691858
PITG_05264,-1.60701371
PITG_05265,-0.868722678
PITG_05266,0.098337479
PITG_05267,0.806137438
PITG_05271,0.335578433
PITG_05272,-0.670371966
PITG_05273,0.249684251
PITG_05274,-0.15528261
PITG_05275,0.176025851
PITG_05276,-0.347925407
PITG_05277,-0.309713641
PITG_05278,-0.244148592
PITG_05279,-0.130585202
PITG_05281,-0.144929371
PITG_05282,-0.520592896
PITG_05283,0.062063506
PITG_05285,0.749186114
PITG_05286,-0.157847058
PITG_05287,-0.261826263
PITG_05288,0.575491403
PITG_05289,-0.657595142
PITG_05290,0.484316141
PITG_05291,-0.461693827
PITG_05292,0.345346397
PITG_05293,-0.24882444
PITG_05294,-1.347485031
PITG_05295,-1.115142655
PITG_05296,0.18671083
PITG_05297,0.159070982
PITG_05298,0.713423119
PITG_05299,0.56131737
PITG_05300,-0.049886817
PITG_05301,-0.724449712
PITG_05302,-0.308076935
PITG_05303,-1.813265329
PITG_05304,-0.146032599
PITG_05305,0.370661256
PITG_05307,-0.337639921
PITG_05308,-0.320755788
PITG_05309,0.004244302
PITG_05310,-0.361785221
PITG_05311,0.192611524
